premise_mod,premise_asp,conclusion_mod,conclusion_asp,confidence
good,time,fantastic,time,0.5039
enjoy,table,nice,restaurant,0.5172
nice,restaurant,great,restaurant,0.5116
great,restaurant,nice,restaurant,0.5116
nice,restaurant,lovely,restaurant,0.5294
lovely,restaurant,nice,restaurant,0.5294
cheap,price,high,standard,0.5016
cheap,price,comparable,price,0.5278
comparable,price,cheap,price,0.5278
helpful,staff,kind,staff,1.0
kind,staff,helpful,staff,1.0
good,chicken,bland,chicken,0.5294
bland,chicken,good,chicken,0.5294
good,chicken,tasty,chicken,1.0
tasty,chicken,good,chicken,1.0
good,chicken,better,chicken,0.5238
better,chicken,good,chicken,0.5238
clean,place,clean,kitchen,0.5294
clean,kitchen,clean,place,0.5294
taste,food,nicely,food,1.0
nicely,food,taste,food,1.0
delicious,dish,delicious,course,0.5135
delicious,course,delicious,dish,0.5135
delicious,dish,love,dish,0.5135
favourite,place,favourite,restaurant,1.0
favourite,restaurant,favourite,place,1.0
small,menu,small,order,0.5154
great,vibe,nice,vibe,1.0
nice,vibe,great,vibe,1.0
upbeat,music,great,vibe,1.0
love,decor,nice,decor,1.0
nice,decor,love,decor,1.0
love,decor,cool,decor,1.0
cool,decor,love,decor,1.0
small,space,small,restaurant,1.0
small,restaurant,small,space,1.0
nice,touch,nice,light,0.5152
nice,light,nice,touch,0.5152
nice,touch,nice,gesture,1.0
nice,gesture,nice,touch,1.0
good,steak,good,steakhouse,0.5417
good,steak,tasty,steak,0.5061
tasty,steak,good,steak,0.5061
great,patio,awesome,patio,1.0
awesome,patio,great,patio,1.0
terrible,experience,bad,experience,0.5588
bad,experience,horrible,experience,1.0
horrible,experience,bad,experience,1.0
nice,food,cute,food,1.0
cute,food,nice,food,1.0
nice,food,lovely,food,1.0
lovely,food,nice,food,1.0
great,review,great,place to eat,0.5135
great,dish,amazing,dish,1.0
amazing,dish,great,dish,1.0
great,dish,passionate,food,1.0
passionate,food,great,dish,1.0
great,dish,awesome,dish,0.5217
awesome,dish,great,dish,0.5217
great,dinner,lovely,dinner,1.0
lovely,dinner,great,dinner,1.0
nice,dinner,great,dinner,0.5385
perfect,place,lovely,spot,0.5278
lovely,spot,perfect,place,0.5278
good,salad,better,salad,1.0
better,salad,good,salad,1.0
good,server,good,waiter,0.5278
good,waiter,good,server,0.5278
good,server,fine,server,1.0
fine,server,good,server,1.0
good,server,better,server,1.0
better,server,good,server,1.0
cheap,beer,good,beer,1.0
good,beer,good,beers,1.0
good,beers,good,beer,1.0
good,beer,tasty,beer,1.0
tasty,beer,good,beer,1.0
fresh,lettuce,fresh,everything,0.5294
fresh,everything,fresh,berry,0.5191
fresh,greens,fresh,everything,1.0
friendly,waiter,friendly,waitress,1.0
friendly,waitress,friendly,waiter,1.0
recommend,reservation,recommend,place,0.5333
recommend,place,recommend,reservation,0.5333
cute,place,neat,place,1.0
neat,place,cute,place,1.0
not worth,price,ridiculous,price,1.0
ridiculous,price,not worth,price,1.0
not worth,price,about,price,0.5093
about,price,not worth,price,0.5093
delicious,meal,delicious,serve,1.0
delicious,serve,delicious,meal,1.0
delicious,meal,delicious,menu,1.0
delicious,menu,delicious,meal,1.0
great,layout,great,ambience,0.5278
great,ambience,great,date spot,0.5278
nice,hostess,nice,waitress,0.5278
nice,waitress,nice,server,1.0
nice,server,nice,waitress,1.0
good,tacos,better,tacos,1.0
better,tacos,good,tacos,1.0
authentic,food,healthy,food,0.5263
healthy,food,authentic,food,0.5263
awesome,service,great,service,1.0
great,service,awesome,service,1.0
awesome,service,really,service,1.0
really,service,awesome,service,1.0
awesome,service,lovely,service,1.0
lovely,service,awesome,service,1.0
cozy,atmosphere,comfortable,atmosphere,0.5429
comfortable,atmosphere,cozy,atmosphere,0.5429
intimate,atmosphere,cozy,atmosphere,0.5078
cozy,atmosphere,charming,atmosphere,0.5294
enjoy,dish,tasty,dish,1.0
tasty,dish,enjoy,dish,1.0
enjoy,dish,perfect,dish,1.0
perfect,dish,enjoy,dish,1.0
quick,lunch,quick,bite,1.0
quick,bite,quick,lunch,1.0
quick,seat,quick,lunch,1.0
great,lunch,lovely,lunch,1.0
lovely,lunch,great,lunch,1.0
great,lunch,nice,lunch,1.0
nice,lunch,great,lunch,1.0
good,deal,better,deal,1.0
better,deal,good,deal,1.0
big,group,large,appetite,0.5282
large,appetite,big,group,0.5282
great,portion,nice,portion,0.5278
nice,portion,great,portion,0.5278
good,brunch,good,brunch spot,1.0
good,brunch spot,good,brunch,1.0
fun,place,cool,place,0.5278
cool,place,fun,place,0.5278
great,decor,love,decor,0.5625
love,decor,great,decor,0.5625
great,decor,awesome,decor,1.0
awesome,decor,great,decor,1.0
good,option,better,option,1.0
better,option,good,option,1.0
cozy,ambiance,nice,ambience,0.5429
nice,ambience,lovely,ambience,1.0
lovely,ambience,nice,ambience,1.0
exceptional,service,stellar,service,0.5758
stellar,service,exceptional,service,0.5758
exceptional,service,5 star,service,0.5278
5 star,service,exceptional,service,0.5278
great,burger,awesome,burger,1.0
awesome,burger,great,burger,1.0
great,burger,like,burger,0.5278
like,burger,great,burger,0.5278
fresh,sushi,fresh,tuna,1.0
fresh,tuna,fresh,sushi,1.0
great,serve,great,everything,0.5278
great,everything,awesome,everything,1.0
awesome,everything,great,everything,1.0
great,everything,amazing,everything,1.0
amazing,everything,great,everything,1.0
knowledgeable,waiter,attentive,waitress,0.525
extensive,menu,varied,menu,1.0
varied,menu,extensive,menu,1.0
top notch,service,impeccable,service,0.5294
impeccable,service,top notch,service,0.5294
top notch,service,exceptional,service,0.5385
attentive,waitress,attentive,wait staff,1.0
attentive,wait staff,attentive,waitress,1.0
attentive,waitress,attentive,server,1.0
attentive,server,attentive,waitress,1.0
good,choice,better,choice,1.0
better,choice,good,choice,1.0
favorite,dish,recommend,dish,0.5135
top notch,service,stellar,service,1.0
stellar,service,top notch,service,1.0
small,dish,tiny,dish,1.0
tiny,dish,small,dish,1.0
small,tapas,small,dish,0.5078
good,sandwich,tasty,sandwich,1.0
tasty,sandwich,good,sandwich,1.0
small,plate,small,food portion,0.5294
small,food portion,small,plate,0.5294
small,plate,tiny,plate,1.0
tiny,plate,small,plate,1.0
enjoy,experience,amazing,experience,0.5152
amazing,experience,enjoy,experience,0.5152
good,size,decent,size,0.5161
great,brunch,great,brunch place,1.0
great,brunch place,great,brunch,1.0
great,brunch,great,brunch spot,1.0
great,brunch spot,great,brunch,1.0
busy,table,busy,kitchen,0.5028
busy,kitchen,busy,table,0.5028
clean,restaurant,clean,kitchen,0.5327
clean,kitchen,clean,restaurant,0.5327
lack,flavour,lack,taste,1.0
lack,taste,lack,flavour,1.0
clean,table,clean,restaurant,0.5008
fun,atmosphere,romantic,atmosphere,0.5789
helpful,server,helpful,wait staff,1.0
helpful,wait staff,helpful,server,1.0
helpful,server,patient,server,0.5294
patient,server,helpful,server,0.5294
great,selection of food,great,option,0.5135
great,option,nice,selection of,0.55
nice,selection of,great,option,0.55
full of,flavour,balance,flavour,1.0
balance,flavour,full of,flavour,1.0
large,party,big,party,1.0
big,party,large,party,1.0
attentive,waiter,attentive,server,1.0
attentive,server,attentive,waiter,1.0
nice,waiter,awesome,waiter,1.0
awesome,waiter,nice,waiter,1.0
nice,waiter,awesome,server,0.5278
good,soup,tasty,soup,0.5135
tasty,soup,good,soup,0.5135
nice,waiter,lovely,waiter,1.0
lovely,waiter,nice,waiter,1.0
attentive,waiter,attentive,wait staff,1.0
attentive,wait staff,attentive,waiter,1.0
great,view,better,view,1.0
better,view,great,view,1.0
great,view,perfect,view,1.0
perfect,view,great,view,1.0
really,service,wonderful,service,0.5588
good,lunch,excellent,lunch,1.0
excellent,lunch,good,lunch,1.0
tasty,lunch,good,lunch,1.0
beautiful,decor,nice,twist,1.0
nice,twist,beautiful,decor,1.0
lot of,food,excellent,food,0.5143
excellent,food,lot of,food,0.5143
great,beer,awesome,beers,0.5455
awesome,beers,great,beer,0.5455
most,food,hot,food,0.52
tiny,place,small,seating,0.5038
small,seating,tiny,place,0.5038
tiny,place,tiny,restaurant,1.0
tiny,restaurant,tiny,place,1.0
better,price,much,price,0.5556
much,price,better,price,0.5556
decent,place,not bad,place,1.0
not bad,place,decent,place,1.0
better,price,average,price,0.5135
average,price,better,price,0.5135
expensive,service,mediocre,service,0.5229
mediocre,service,average,service,0.5278
average,service,mediocre,service,0.5278
mediocre,service,nothing special,service,0.5455
nothing special,service,mediocre,service,0.5455
amazing,experience,enjoy,experience,0.5143
enjoy,experience,amazing,experience,0.5143
amazing,experience,fantastic,experience,1.0
fantastic,experience,amazing,experience,1.0
packed,place,crowded,place,1.0
crowded,place,packed,place,1.0
busy,reservation,busy,place,0.5278
busy,place,busy,reservation,0.5278
great,deal,great,value,0.5172
great,value,great,deal,0.5172
beautiful,restaurant,worth,restaurant,0.5294
worth,restaurant,beautiful,restaurant,0.5294
affordable,price,competitive,price,1.0
competitive,price,affordable,price,1.0
big,menu,large,table,0.5588
love,restaurant,love,kitchen,0.5278
flavorful,food,tasty,dish,0.5294
better,dish,tasty,dish,0.5429
love,table,love,restaurant,0.5015
long,food,long,brunch,1.0
long,brunch,long,food,1.0
good,appetizer,recommend,appetizer,1.0
recommend,appetizer,good,appetizer,1.0
good,appetizer,favourite,appetizer,1.0
favourite,appetizer,good,appetizer,1.0
good,noodle,more,noodle,0.5484
bit,food,disappointed,food,0.5135
disappointed,food,not spectacular,food,0.5117
not spectacular,food,disappointed,food,0.5117
love,dish,like,dish,0.5278
like,dish,love,dish,0.5278
love,dish,delicious,dish,0.5455
delicious,dish,love,dish,0.5455
love,dish,tasty,dish,1.0
tasty,dish,love,dish,1.0
favorite,dish,special,dish,0.5143
special,dish,favorite,dish,0.5143
great,flavor,nice,flavor,1.0
nice,flavor,great,flavor,1.0
great,flavor,great,dining experience,0.5278
great,dining experience,great,flavor,0.5278
delicious,sauce,delicious,meal,1.0
delicious,meal,delicious,sauce,1.0
delicious,sauce,amazing,sauce,1.0
amazing,sauce,delicious,sauce,1.0
good,location,amazing,beer,0.5038
amazing,beer,good,location,0.5038
good,location,great,location,1.0
great,location,good,location,1.0
friendly,owner,friendly,everyone,0.5294
friendly,everyone,friendly,owner,0.5294
good,flavor,bland,flavor,1.0
bland,flavor,good,flavor,1.0
enjoy,place,like,place,0.5484
like,place,enjoy,place,0.5484
perfectly,chicken,tender,chicken,0.5278
late,lunch,great,lunch,0.5429
great,lunch,late,lunch,0.5429
rude,server,unfriendly,server,1.0
unfriendly,server,rude,server,1.0
fine,service,subpar,service,0.5294
subpar,service,fine,service,0.5294
lively,atmosphere,chill,atmosphere,0.5278
chill,atmosphere,lively,atmosphere,0.5278
relax,atmosphere,lively,atmosphere,0.5385
decent,portion,good sized,portion,0.5212
good sized,portion,decent,portion,0.5212
decent,portion,satisfy,portion,1.0
satisfy,portion,decent,portion,1.0
decent,portion,good for,portion,1.0
good for,portion,decent,portion,1.0
great,coffee,great,latte,0.5135
great,latte,great,coffee,0.5135
great,coffee,great,breakfast,0.5143
terrible,food,horrible,food,1.0
horrible,food,terrible,food,1.0
delicious,pizza,best,pizza,1.0
best,pizza,delicious,pizza,1.0
wonderful,dining experience,fine,dining,0.5135
fine,dining,good,dining experience,1.0
good,dining experience,fine,dining,1.0
delicious,pizza,love,pizza,0.5294
love,pizza,delicious,pizza,0.5294
delicious,pizza,authentic,pizza,1.0
authentic,pizza,delicious,pizza,1.0
fine,dining,fine,dining experience,0.505
fine,dining experience,fine,dining,0.505
above average,food,fine,food,0.5484
fine,food,extremely,food,0.5278
extremely,food,fine,food,0.5278
great,pizza,awesome,pizza,1.0
awesome,pizza,great,pizza,1.0
busy,server,busy,waiter,1.0
busy,waiter,busy,server,1.0
busy,server,busy,waitress,0.5217
busy,waitress,busy,server,0.5217
nice,dessert,nice,meal,0.5135
good,bread,light,bread,1.0
light,bread,good,bread,1.0
good,entree,good,bread,0.5191
crispy,bread,good,bread,0.5143
not bad,food,nothing special,food,0.5278
nothing special,food,not bad,food,0.5278
nice,meal,lovely,meal,1.0
lovely,meal,nice,meal,1.0
pricey,cocktail,good,cocktail,0.5278
good,cocktail,tasty,cocktail,1.0
tasty,cocktail,good,cocktail,1.0
good,cocktail,decent,cocktail,0.5294
decent,cocktail,good,cocktail,0.5294
fast and friendly,service,speedy,service,1.0
speedy,service,fast and friendly,service,1.0
nice,drink,lovely,drink,1.0
lovely,drink,nice,drink,1.0
good,pasta,tasty,pasta,1.0
tasty,pasta,good,pasta,1.0
good,pasta,better,pasta,0.5143
better,pasta,good,pasta,0.5143
nice,drink,fun,drink,1.0
fun,drink,nice,drink,1.0
not worth,wait,ridiculous,wait,1.0
ridiculous,wait,not worth,wait,1.0
good,broth,bland,broth,0.5152
bland,broth,good,broth,0.5152
good,pasta,bland,pasta,0.5223
bland,pasta,good,pasta,0.5223
good,broth,a,broth,0.5143
a,broth,good,broth,0.5143
good,pho,good,pho place,1.0
good,pho,better,pho,1.0
better,pho,good,pho,1.0
good,pho,decent,pho,0.5135
decent,pho,good,pho,0.5135
awesome,menu,great,choice,0.5789
wonderful,food,taste good,food,1.0
taste good,food,wonderful,food,1.0
not bad,place,great,choice,0.5417
fresh,sashimi,torch,sushi,0.5135
torch,sushi,fresh,sashimi,0.5135
great,dessert,better,restaurant,0.5117
better,restaurant,great,dessert,0.5117
great,dessert,amazing,restaurant,1.0
fresh,sashimi,fresh,Sashimi,1.0
fresh,Sashimi,fresh,sashimi,1.0
change,menu,overwhelming,menu,0.5152
tiny,portion,small,serving,1.0
small,serving,tiny,portion,1.0
empty,table,empty,restaurant,0.5294
crispy,fry,crunchy,fry,1.0
crunchy,fry,crispy,fry,1.0
very,service,so,service,0.5049
so,service,very,service,0.5049
good,selection,decent,selection,1.0
decent,selection,good,selection,1.0
delicious,dessert,delicious,desert,0.5122
delicious,desert,delicious,dessert,0.5122
enjoy,dinner,amazing,dinner,1.0
amazing,dinner,enjoy,dinner,1.0
enjoy,dinner,fantastic,dinner,0.5278
fantastic,dinner,enjoy,dinner,0.5278
recommend,food,better,food,0.5103
better,food,recommend,food,0.5103
rave,review,yelp,review,0.5278
amazing,dish,incredible,dish,1.0
incredible,dish,amazing,dish,1.0
rave,review,glow,review,1.0
glow,review,rave,review,1.0
amazing,dish,fantastic,dish,1.0
fantastic,dish,amazing,dish,1.0
interesting,food,perfect,food,0.5161
perfect,food,enjoy,food,0.5429
great,sushi,fantastic,sushi,1.0
fantastic,sushi,great,sushi,1.0
great,sushi,enjoy,sushi,1.0
enjoy,sushi,great,sushi,1.0
enjoy,drink,love,drink,1.0
love,drink,enjoy,drink,1.0
outstanding,service,5 star,service,1.0
5 star,service,outstanding,service,1.0
outstanding,service,phenomenal,service,0.5135
phenomenal,service,outstanding,service,0.5135
enjoy,drink,perfect,drink,1.0
perfect,drink,enjoy,drink,1.0
great,selection,great,selection of food,0.5455
great,selection of food,great,selection,0.5455
small,portion size,tiny,portion,0.5278
enjoy,atmosphere,fantastic,atmosphere,1.0
fantastic,atmosphere,enjoy,atmosphere,1.0
outstanding,food,consistent,food,0.5143
outstanding,food,impressed,food,1.0
impressed,food,outstanding,food,1.0
enjoy,atmosphere,unique,atmosphere,0.516
unique,atmosphere,enjoy,atmosphere,0.516
high,expectation,high,standard,0.544
high,standard,high,expectation,0.544
average,service,not bad,service,0.5185
not bad,service,average,service,0.5185
good,poutine,better,poutine,1.0
better,poutine,good,poutine,1.0
amazing,everything,amazing,serve,1.0
amazing,serve,amazing,everything,1.0
amazing,everything,fantastic,everything,1.0
fantastic,everything,amazing,everything,1.0
great,fry,excellent,fry,0.5278
excellent,fry,great,fry,0.5278
amazing,everything,delicious,everything,1.0
delicious,everything,amazing,everything,1.0
great,cocktail,lovely,drink,0.5294
lovely,drink,great,cocktail,0.5294
nice,presentation,gorgeous,decor,0.5294
gorgeous,decor,nice,presentation,0.5294
nice,presentation,beautiful,ambiance,0.5294
nice,presentation,lovely,presentation,1.0
lovely,presentation,nice,presentation,1.0
knowledgeable,server,helpful,waiter,0.5135
knowledgeable,server,knowledgeable,waitress,1.0
knowledgeable,waitress,knowledgeable,server,1.0
amazing,staff,fantastic,staff,1.0
fantastic,staff,amazing,staff,1.0
amazing,staff,awesome,staff,1.0
awesome,staff,amazing,staff,1.0
happy,people,amazing,staff,1.0
unique,flavour,interesting,taste,1.0
interesting,taste,unique,flavour,1.0
unique,flavour,unique,taste,1.0
unique,taste,unique,flavour,1.0
unique,flavour,interesting,flavour,1.0
interesting,flavour,unique,flavour,1.0
awful,service,poor,service,1.0
poor,service,awful,service,1.0
awful,service,point,service,0.5159
point,service,awful,service,0.5159
delicious,burger,tasty,burger,1.0
tasty,burger,delicious,burger,1.0
nice,flavour,unique,texture,0.5152
unique,texture,nice,flavour,0.5152
nice,flavour,strong,flavour,0.5143
strong,flavour,nice,flavour,0.5143
nice,flavour,nice,taste,1.0
nice,taste,nice,flavour,1.0
amazing,menu,delicious,menu,0.5026
delicious,drink,better,drink,1.0
better,drink,delicious,drink,1.0
full,server,recommend,server,0.5103
recommend,server,recommend,waitress,0.5152
recommend,waitress,recommend,server,0.5152
delicious,drink,tasty,drink,1.0
tasty,drink,delicious,drink,1.0
fresh,seafood,fresh,fish,1.0
fresh,fish,fresh,seafood,1.0
friendly,food,sweet,savoury,0.5278
sweet,savoury,friendly,food,0.5278
fantastic,place,interesting,place,1.0
interesting,place,fantastic,place,1.0
fantastic,place,great,place,0.5714
great,place,fantastic,place,0.5714
homemade,hot sauce,good,eat,0.5278
