premise_mod,premise_asp,conclusion_mod,conclusion_asp,confidence
great,tablet,amazing,tablet,1.0
amazing,tablet,great,touch screen,1.0
great,touch screen,amazing,tablet,1.0
amazing,tablet,perfect,tablet,1.0
perfect,tablet,amazing,tablet,1.0
amazing,thing,better,thing,0.5091
better,thing,amazing,thing,0.5091
amazing,thing,great,thing,1.0
great,thing,amazing,thing,1.0
amazing,tv,great,tv,0.5135
great,tv,amazing,tv,0.5135
amazing,tv,perfect,tv,1.0
perfect,tv,amazing,tv,1.0
amazing,tv,nice,tv,1.0
nice,tv,amazing,tv,1.0
amazing,video,better,video,1.0
better,video,amazing,video,1.0
amazing,video,great,video,1.0
great,video,amazing,video,1.0
amazing,video,fantastic,video,0.5556
fantastic,video,amazing,video,0.5556
amazing,video quality,great,video quality,1.0
great,video quality,amazing,video quality,1.0
amazing,video quality,better,video quality,1.0
better,video quality,amazing,video quality,1.0
amazing,zoom,great,zoom,0.5161
great,zoom,amazing,zoom,0.5161
nice,zoom,amazing,zoom,0.5143
amazing,zoom,fantastic,zoom,0.5011
noticeable,difference,apparent,difference,0.5278
as good,cable,solid,cable,0.5588
solid,cable,as good,cable,0.5588
as good,one,great,cable,0.5278
as good,quality,nice,connection,0.5026
nice,connection,as good,quality,0.5026
as good,quality,outstanding,quality,1.0
outstanding,quality,as good,quality,1.0
as good,sound,wonderful,sound,1.0
wonderful,sound,as good,sound,1.0
as good,sound,clear,quality,0.5061
clear,quality,as good,sound,0.5061
attractive,design,great,cover,0.5152
great,cover,attractive,design,0.5152
attractive,price,fair,amount,0.5312
fair,amount,attractive,price,0.5312
available,manual,available,content,0.5278
available,content,available,manual,0.5278
slow,internet,available,software,0.5278
available,software,compact,unit,0.5018
available,update,easy to install,software,0.53
medium,hand,average,hand,1.0
average,sound,natural,sound,0.5278
natural,sound,average,sound,0.5278
average,sound,balance,sound,0.5135
balance,sound,average,sound,0.5135
awesome,bass,great,bass,1.0
great,bass,awesome,bass,1.0
awesome,bass,amazing,bass,1.0
amazing,bass,awesome,bass,1.0
awesome,battery life,great,battery life,1.0
great,battery life,awesome,battery life,1.0
awesome,battery life,fantastic,battery life,1.0
fantastic,battery life,awesome,battery life,1.0
awesome,cable,great,cable,1.0
great,cable,awesome,cable,1.0
awesome,cable,good,cable,1.0
good,cable,awesome,cable,1.0
awesome,case,great,case,0.5135
great,case,awesome,case,0.5135
awesome,case,amazing,case,1.0
amazing,case,awesome,case,1.0
awesome,color,great,color,1.0
great,color,awesome,color,1.0
perfect,color,awesome,color,0.5135
elegant,design,awesome,design,0.5429
awesome,design,unique,design,1.0
unique,design,awesome,design,1.0
awesome,headphone,great,headphone,1.0
great,headphone,awesome,headphone,1.0
awesome,headphone,great,earphone,0.5182
great,earphone,awesome,headphone,0.5182
awesome,headphone,amazing,headphone,1.0
amazing,headphone,awesome,headphone,1.0
awesome,keyboard,great,keyboard,1.0
great,keyboard,awesome,keyboard,1.0
better,keyboard,awesome,keyboard,0.5133
awesome,lens,amazing,lens,1.0
amazing,lens,awesome,lens,1.0
awesome,lens,perfect,lens,1.0
perfect,lens,awesome,lens,1.0
awesome,mouse,perfect,mouse,1.0
perfect,mouse,awesome,mouse,1.0
awesome,one,awesome,product,0.5358
awesome,product,awesome,one,0.5358
awesome,one,great,fact,0.5172
great,fact,awesome,one,0.5172
awesome,picture,amazing,picture,1.0
amazing,picture,awesome,picture,1.0
awesome,picture,great,picture,1.0
great,picture,awesome,picture,1.0
awesome,picture quality,perfect,picture quality,1.0
perfect,picture quality,awesome,picture quality,1.0
awesome,price,perfect,price,1.0
perfect,price,awesome,price,1.0
awesome,price,amazing,price,1.0
amazing,price,awesome,price,1.0
awesome,quality,perfect,quality,1.0
perfect,quality,awesome,quality,1.0
awesome,quality,great,quality,1.0
great,quality,awesome,quality,1.0
awesome,quality,amazing,quality,1.0
amazing,quality,awesome,quality,1.0
awesome,range,amazing,range,1.0
amazing,range,awesome,range,1.0
awesome,range,great,range,1.0
great,range,awesome,range,1.0
great,screen,awesome,screen,1.0
awesome,screen,fantastic,screen,1.0
fantastic,screen,awesome,screen,1.0
awesome,sound,fantastic,sound,1.0
fantastic,sound,awesome,sound,1.0
awesome,sound,great,sound,1.0
great,sound,awesome,sound,1.0
awesome,speaker,great,speaker,1.0
great,speaker,awesome,speaker,1.0
awesome,speaker,amazing,speaker,1.0
amazing,speaker,awesome,speaker,1.0
awesome,speaker,fantastic,speaker,1.0
fantastic,speaker,awesome,speaker,1.0
awesome,speed,amazing,speed,1.0
amazing,speed,awesome,speed,1.0
awesome,speed,great,speed,1.0
great,speed,awesome,speed,1.0
awesome,speed,great,transfer speed,1.0
great,transfer speed,awesome,speed,1.0
awesome,tablet,perfect,tablet,1.0
perfect,tablet,awesome,tablet,1.0
awesome,thing,true,thing,1.0
true,thing,awesome,thing,1.0
awesome,tv,perfect,tv,1.0
perfect,tv,awesome,tv,1.0
awesome,tv,amazing,tv,1.0
amazing,tv,awesome,tv,1.0
awesome,tv,great,tv,1.0
great,tv,awesome,tv,1.0
awesome,video,amazing,video,1.0
amazing,video,awesome,video,1.0
awesome,video,better,video,0.5143
better,video,awesome,video,0.5143
awesome,video,great,video,1.0
great,video,awesome,video,1.0
awesome,zoom,amazing,zoom,1.0
amazing,zoom,awesome,zoom,1.0
awful,sound,terrific,sound,0.5294
terrific,sound,awful,sound,0.5294
cheap,cable,bad,cable,1.0
bad,card,great,transfer speed,0.5135
great,transfer speed,bad,card,0.5135
bad,experience,great,experience,0.5135
great,experience,bad,experience,0.5135
bad,reception,bad,experience,1.0
bad,picture,not good,picture,1.0
not good,picture,bad,picture,1.0
bad,picture,outstanding,picture,0.5016
bad,quality,terrible,quality,1.0
terrible,quality,bad,quality,1.0
bad,quality,not good,quality,1.0
not good,quality,bad,quality,1.0
bad,sound,terrible,sound,1.0
terrible,sound,bad,sound,1.0
bad,speaker,terrible,speaker,1.0
terrible,speaker,bad,speaker,1.0
bad,speaker,not loud,speaker,0.5135
not loud,speaker,bad,speaker,0.5135
balanced,sound,balance,sound,1.0
balance,sound,balanced,sound,1.0
basic,feature,more,feature,0.5159
more,feature,basic,feature,0.5159
available,app,basic,remote,0.5588
beautiful,case,attractive,case,1.0
attractive,case,beautiful,case,1.0
protective,cover,beautiful,case,0.5135
beautiful,color,beautiful,image,1.0
beautiful,design,great,bag,0.5556
great,bag,beautiful,design,0.5556
beautiful,display,sharp,display,0.5278
sharp,display,beautiful,display,0.5278
clear,picture,beautiful,picture,1.0
beautiful,sound,beautiful,quality,0.5172
beautiful,thing,great,portability,0.5217
better,app,great,app,0.5278
great,app,better,app,0.5278
better,app,nice,app,0.5294
nice,app,better,app,0.5294
better,bass,much well,bass,0.5625
much well,bass,better,bass,0.5625
better,battery,amazing,battery,1.0
amazing,battery,better,battery,1.0
great,battery,better,battery,0.5161
better,battery life,excellent,battery life,1.0
excellent,battery life,better,battery life,1.0
better,battery life,amazing,battery life,1.0
amazing,battery life,better,battery life,1.0
better,bokeh,nice,bokeh,0.5357
nice,bokeh,better,bokeh,0.5357
better,build quality,great,build quality,0.5161
great,build quality,better,build quality,0.5161
better,build quality,good,build quality,1.0
good,build quality,better,build quality,1.0
perfect,cable,better,cable,0.5135
better,camera,nice,camera,1.0
nice,camera,better,camera,1.0
better,camera,great,camera,1.0
great,camera,better,camera,1.0
better,case,amazing,case,1.0
amazing,case,better,case,1.0
better,clarity,great,clarity,1.0
great,clarity,better,clarity,1.0
better,clarity,excellent,clarity,0.5135
excellent,clarity,better,clarity,0.5135
better,color,great,color,1.0
great,color,better,color,1.0
better,contrast,great,contrast,1.0
great,contrast,better,contrast,1.0
better,contrast,good,contrast,1.0
good,contrast,better,contrast,1.0
better,control,nice,control,1.0
nice,control,better,control,1.0
better,control,great,control,1.0
great,control,better,control,1.0
better,design,amazing,design,1.0
amazing,design,better,design,1.0
better,design,great,design,1.0
great,design,better,design,1.0
better,device,amazing,device,0.5159
better,device,great,device,1.0
great,device,better,device,1.0
better,device,perfect,device,1.0
perfect,device,better,device,1.0
better,display,sharp,display,1.0
sharp,display,better,display,1.0
better,experience,great,experience,1.0
great,experience,better,experience,1.0
great,service,better,experience,1.0
great,customer support,better,experience,0.5182
better,feature,great,feature,0.5135
great,feature,better,feature,0.5135
better,feature,fantastic,feature,1.0
fantastic,feature,better,feature,1.0
better,feel,great,feel,1.0
great,feel,better,feel,1.0
better,feel,cheap,feel,0.5143
cheap,feel,better,feel,0.5143
different,feel,better,feel,1.0
great,earbud,better,headphone,0.5385
better,image,great,image,1.0
great,image,better,image,1.0
better,image,nice,image,1.0
nice,image,better,image,1.0
better,image quality,great,image quality,1.0
great,image quality,better,image quality,1.0
better,image quality,amazing,image quality,0.5357
amazing,image quality,better,image quality,0.5357
better,interface,great,interface,1.0
great,interface,better,interface,1.0
better,keyboard,great,keyboard,0.5106
great,keyboard,better,keyboard,0.5106
better,keyboard,awesome,keyboard,1.0
awesome,keyboard,better,keyboard,1.0
better,lens,great,lens,1.0
great,lens,better,lens,1.0
better,lens,nice,lens,1.0
nice,lens,better,lens,1.0
better,lens,fantastic,lens,1.0
fantastic,lens,better,lens,1.0
better,mouse,amazing,mouse,0.56
amazing,mouse,better,mouse,0.56
better,mouse,excellent,mouse,0.5312
excellent,mouse,better,mouse,0.5312
better,mouse,good,mouse,1.0
good,mouse,better,mouse,1.0
better,one,superior,one,0.5556
better,performance,excellent,performance,0.544
excellent,performance,better,performance,0.544
better,performance,good,performance,1.0
good,performance,better,performance,1.0
better,photo,great,photo,1.0
great,photo,better,photo,1.0
better,photo,good,photo,1.0
good,photo,better,photo,1.0
great,shot,better,photo,0.5135
better,picture,great,picture,1.0
great,picture,better,picture,1.0
better,picture,nice,picture,1.0
nice,picture,better,picture,1.0
better,picture,fantastic,picture,1.0
fantastic,picture,better,picture,1.0
better,picture quality,great,picture quality,1.0
great,picture quality,better,picture quality,1.0
better,price,nice,price,1.0
nice,price,better,price,1.0
better,price,great,price,1.0
great,price,better,price,1.0
better,price,fantastic,price,0.5429
fantastic,price,better,price,0.5429
better,product,great,product,1.0
great,product,better,product,1.0
better,product,amazing,product,1.0
amazing,product,better,product,1.0
better,quality,nice,quality,1.0
nice,quality,better,quality,1.0
incredible,range,better,range,1.0
better,reception,great,reception,1.0
great,reception,better,reception,1.0
better,remote,great,remote,1.0
great,remote,better,remote,1.0
better,resolution,great,resolution,1.0
great,resolution,better,resolution,1.0
better,resolution,amazing,resolution,1.0
amazing,resolution,better,resolution,1.0
better,resolution,good,resolution,1.0
good,resolution,better,resolution,1.0
better,result,great,result,1.0
great,result,better,result,1.0
better,result,good,result,1.0
good,result,better,result,1.0
better,result,excellent,result,1.0
excellent,result,better,result,1.0
better,review,great,review,1.0
great,review,better,review,1.0
not good,one,better,review,0.5072
black,color,better,screen,0.5429
better,screen,sharp,screen,0.5135
sharp,screen,better,screen,0.5135
better,signal,good,signal,1.0
good,signal,better,signal,1.0
better,signal,excellent,signal,1.0
excellent,signal,better,signal,1.0
better,signal strength,good,signal strength,1.0
good,signal strength,better,signal strength,1.0
better,signal strength,excellent,signal strength,1.0
excellent,signal strength,better,signal strength,1.0
better,software,nice,software,1.0
nice,software,better,software,1.0
better,sound,much well,sound,1.0
much well,sound,better,sound,1.0
better,sound,nice,sound,1.0
nice,sound,better,sound,1.0
better,speaker,great,speaker,1.0
great,speaker,better,speaker,1.0
better,speed,excellent,speed,1.0
excellent,speed,better,speed,1.0
better,speed,incredible,speed,0.5135
incredible,speed,better,speed,0.5135
better,speed,good,speed,0.5135
good,speed,better,speed,0.5135
better,thing,amazing,thing,0.5135
amazing,thing,better,thing,0.5135
better,unit,great,unit,1.0
great,unit,better,unit,1.0
better,unit,perfect,unit,0.5161
perfect,unit,better,unit,0.5161
better,video,great,video,1.0
great,video,better,video,1.0
better,video,fantastic,video,1.0
fantastic,video,better,video,1.0
better,video quality,great,video quality,1.0
great,video quality,better,video quality,1.0
better,video quality,amazing,video quality,1.0
amazing,video quality,better,video quality,1.0
big,camera,slow,camera,0.5044
slow,camera,big,camera,0.5044
heavy,case,big,case,0.5366
big,ear,big,one,1.0
big,one,big,ear,1.0
big,finger,large,finger,1.0
large,finger,big,finger,1.0
big,hand,large,hand,1.0
large,hand,big,hand,1.0
big,keyboard,large,keyboard,0.5135
large,keyboard,big,keyboard,0.5135
big,mouse,large,mouse,1.0
large,mouse,big,mouse,1.0
big,one,big,size,0.5143
big,screen,large,screen,1.0
large,screen,big,screen,1.0
big,screen,easy to read,display,1.0
big,speaker,large,speaker,1.0
large,speaker,big,speaker,1.0
bit short,cord,little short,cord,1.0
little short,cord,bit short,cord,1.0
bit small,mouse,comfortable,mouse,0.5133
bit steep,price,steep,price,1.0
steep,price,bit steep,price,1.0
black,color,clear,screen,0.5143
black,one,black,color,1.0
black,color,black,one,1.0
bright,color,vibrant,color,1.0
vibrant,color,bright,color,1.0
bright,display,glossy,finish,0.5135
glossy,finish,bright,display,0.5135
bright,lcd,bright,lcd screen,1.0
bright,lcd screen,bright,lcd,1.0
bright,lcd,bright,lead,0.5217
bright,lead,bright,lcd,0.5217
bright,lcd screen,bright,lcd,1.0
bright,lcd,bright,lcd screen,1.0
bright,led,bright,lead light,0.5161
beautiful,picture,bright,picture,0.5758
clear,picture,bright,picture,0.5135
bright,screen,gorgeous,screen,0.5278
bulky,case,protective,case,0.5161
new,device,capable,device,0.5268
capable,lens,slow,lens,0.5152
capable,lens,sharp,lens,0.5466
sharp,lens,capable,lens,0.5466
great,build quality,cheap,build quality,0.504
cheap,build quality,better,build quality,0.5294
better,build quality,cheap,build quality,0.5294
cheap,cable,different,cable,1.0
extra,cable,cheap,cable,0.5278
cheap,case,great,case,0.5135
great,case,cheap,case,0.5135
cheap,case,heavy,case,0.5223
heavy,case,cheap,case,0.5223
cheap,device,cheap,unit,1.0
cheap,unit,cheap,device,1.0
cheap,feel,perfect,feel,0.5135
cheap,one,different,one,0.5159
different,one,cheap,one,0.5159
cheap,price,incredible,price,1.0
incredible,price,cheap,price,1.0
cheap,product,bad,product,0.5143
bad,product,cheap,product,0.5143
cheap,thing,awesome,thing,0.5135
cheap,unit,cheap,device,0.5135
cheap,device,cheap,unit,0.5135
cheap,unit,perfect,thing,0.5312
perfect,thing,cheap,unit,0.5312
clean,look,clear,range,0.5135
clear,range,clean,look,0.5135
clean,picture,crisp,picture,1.0
crisp,picture,clean,picture,1.0
how good,picture,clean,picture,0.5143
clean,screen,beautiful,screen,0.5143
beautiful,screen,clean,screen,0.5143
clean,screen,nice,screen,0.5135
clean,sound,terrific,sound,0.5078
terrific,sound,clean,sound,0.5078
clear,call,clear,vocal,1.0
clear,vocal,clear,call,1.0
clear,display,crisp,display,1.0
crisp,display,clear,display,1.0
clear,display,better,display,1.0
better,display,clear,display,1.0
clear,high,crisp,high,1.0
crisp,high,clear,high,1.0
clear,image,clean,picture,1.0
clean,picture,clear,image,1.0
clear,photo,nice,image,1.0
nice,image,clear,photo,1.0
clear,picture,how good,picture,1.0
how good,picture,clear,picture,1.0
clear,picture,crisp,picture,1.0
crisp,picture,clear,picture,1.0
clear,picture,beautiful,picture,1.0
beautiful,picture,clear,picture,1.0
clear,picture quality,stunning,picture quality,1.0
clear,picture quality,grainy,picture,1.0
grainy,picture,clear,picture quality,1.0
clear,range,clear,quality,0.5429
clear,quality,crisp,quality,0.5084
