premise_mod,premise_asp,conclusion_mod,conclusion_asp,confidence
expensive,city,expensive,san francisco,0.5152
expensive,service,outstanding,service,0.5172
expensive,hotel parking,expensive,valet,1.0
expensive,valet parking,expensive,hotel parking,1.0
expensive,hotel parking,expensive,valet parking,1.0
expensive,valet parking,expensive,parking fee,1.0
expensive,parking fee,expensive,valet parking,1.0
expensive,valet parking,expensive,car parking,0.5152
expensive,car parking,expensive,valet parking,0.5152
fabulous,breakfast,amazing,breakfast,1.0
amazing,breakfast,fabulous,breakfast,1.0
fabulous,breakfast,awesome,breakfast,1.0
awesome,breakfast,fabulous,breakfast,1.0
fabulous,breakfast,wonderful,breakfast,0.5185
wonderful,breakfast,fabulous,breakfast,0.5185
fabulous,location,superb,location,1.0
superb,location,fabulous,location,1.0
fabulous,restaurant,fabulous,staff,0.5152
fabulous,staff,fabulous,restaurant,0.5152
fabulous,service,fantastic,service,1.0
fantastic,service,fabulous,service,1.0
fabulous,service,wonderful,service,1.0
wonderful,service,fabulous,service,1.0
fabulous,staff,fabulous,restaurant,0.5294
fabulous,stay,fantastic,stay,1.0
fantastic,stay,fabulous,stay,1.0
fabulous,stay,fantastic,experience,0.5357
fabulous,view,stunning,view,1.0
stunning,view,fabulous,view,1.0
fabulous,view,amazing,view of city,1.0
amazing,view of city,fabulous,view,1.0
bit high,price,fair,price,0.5333
fantastic,bed,wonderful,bed,1.0
wonderful,bed,fantastic,bed,1.0
fantastic,bed,amazing,bed,1.0
amazing,bed,fantastic,bed,1.0
fantastic,breakfast,wonderful,breakfast,1.0
wonderful,breakfast,fantastic,breakfast,1.0
fantastic,concierge,amazing,experience,1.0
fantastic,concierge,wonderful,concierge,1.0
wonderful,concierge,fantastic,concierge,1.0
fantastic,everything,fantastic,time,1.0
fantastic,time,fantastic,everything,1.0
fantastic,experience,amazing,customer service,0.5
amazing,customer service,fantastic,experience,0.5
fantastic,experience,fantastic,bar,0.5152
fantastic,food,excellent,food,1.0
excellent,food,fantastic,food,1.0
fantastic,food,wonderful,food,1.0
wonderful,food,fantastic,food,1.0
superb,staff,fantastic,hotel,1.0
fantastic,hotel,awesome,hotel,1.0
awesome,hotel,fantastic,hotel,1.0
fantastic,location,superb,location,1.0
superb,location,fantastic,location,1.0
fantastic,location,terrific,location,1.0
terrific,location,fantastic,location,1.0
great,stay,fantastic,place,0.5312
wonderful,hotel staff,fantastic,restaurant,0.5385
fantastic,restaurant,wonderful,restaurant,1.0
wonderful,restaurant,fantastic,restaurant,1.0
fantastic,staff,fantastic,restaurant,0.5385
fantastic,room,amazing,experience,0.5667
amazing,experience,fantastic,room,0.5667
fantastic,service,fabulous,service,1.0
fabulous,service,fantastic,service,1.0
fantastic,staff,wonderful,staff,1.0
wonderful,staff,fantastic,staff,1.0
fantastic,staff,wonderful,hotel staff,0.5152
wonderful,hotel staff,fantastic,staff,0.5152
great,concierge service,fantastic,staff,0.5152
fantastic,stay,fabulous,stay,1.0
fabulous,stay,fantastic,stay,1.0
fantastic,stay,fantastic,experience,0.5
fantastic,experience,fantastic,stay,0.5
fantastic,time,fantastic,everything,1.0
fantastic,everything,fantastic,time,1.0
fantastic,time,wonderful,time,1.0
wonderful,time,fantastic,time,1.0
fantastic,view,awesome,view,1.0
awesome,view,fantastic,view,1.0
fantastic,view,amazing,view,1.0
amazing,view,fantastic,view,1.0
fast,internet,free,internet service,1.0
free,internet service,fast,internet,1.0
fast,room service,quick,room service,1.0
quick,room service,fast,room service,1.0
fast,service,impeccable,service,0.5152
fast,wifi,strong,wifi,0.5066
strong,wifi,fast,wifi,0.5066
favorite,hotel,luxury,hotel,1.0
luxury,hotel,favorite,hotel,1.0
favorite,place,lovely,place,1.0
lovely,place,favorite,place,1.0
few block away,union square,near to,union square,1.0
near to,union square,few block away,union square,1.0
few block away,union square,two block from,union square,1.0
two block from,union square,few block away,union square,1.0
few block away,union square,2 block from,union square,1.0
2 block from,union square,few block away,union square,1.0
few block from,union square,few block away,union square,1.0
few block away,union square,few block from,union square,1.0
few block from,union square,near to,union square,1.0
near to,union square,few block from,union square,1.0
old,room,filthy,room,1.0
fine,bed,decent,bed,1.0
decent,bed,fine,bed,1.0
fine,breakfast,tasty,breakfast,0.5152
tasty,breakfast,fine,breakfast,0.5152
fine,hotel,good condition,hotel,0.5312
good condition,hotel,fine,hotel,0.5312
fine,location,decent,location,1.0
decent,location,fine,location,1.0
nice,stuff,fine,place,1.0
fine,restaurant,delicious,restaurant,0.5152
fine,service,fine,food,0.5152
free,bottle,free,beer,0.5312
free,beer,free,bottle,0.5312
free,continental breakfast,nice,breakfast,1.0
free,drink,free,tea,0.5312
free,drink,free,coffee,0.5
free,coffee,free,drink,0.5
free,fi,free,internet access,1.0
free,internet access,free,fi,1.0
free,fi,free,internet,0.5161
free,internet,free,fi,0.5161
free,glass of wine,free,wine,1.0
free,wine,free,glass of wine,1.0
free,glass of wine,free,wireless internet,0.5333
free,wireless internet,free,glass of wine,0.5333
free,internet access,free,fi,0.5455
free,fi,free,internet access,0.5455
free,internet service,fast,internet,0.5152
fast,internet,free,internet service,0.5152
free,internet service,free,wifi,1.0
free,wifi,free,internet service,1.0
free,wi,free,internet access,1.0
free,internet access,free,wi,1.0
free,wifi,free,internet service,1.0
free,internet service,free,wifi,1.0
free,wine hour,free,wine reception,0.5152
free,wine reception,complimentary,wine hour,0.5556
complimentary,wine hour,free,wine reception,0.5556
free,wine tasting,free,wine hour,1.0
free,wine hour,free,wine tasting,1.0
free,wine tasting,complimentary,bottle,0.5
complimentary,bottle,free,wine tasting,0.5
free,wireless,available,wifi,0.5185
available,wifi,free,wireless,0.5185
freindly,staff,friendly helpful,staff,1.0
friendly helpful,staff,freindly,staff,1.0
helpful,front desk staff,freindly,staff,1.0
fresh,room,available,breakfast,0.5312
friendliness,staff,friendly,hotel staff,1.0
friendly,hotel staff,friendliness,staff,1.0
friendliness,staff,helpful,desk staff,1.0
helpful,desk staff,friendliness,staff,1.0
friendliness,staff,friendly,people,1.0
friendly,people,friendliness,staff,1.0
friendly,atmosphere,quick,room service,0.5152
friendly,bartender,friendly,valet,0.5484
friendly,valet,friendly,bartender,0.5484
friendly,cleaning staff,friendly,housekeeping staff,1.0
friendly,housekeeping staff,friendly,cleaning staff,1.0
friendly,cleaning staff,helpful,front desk,1.0
helpful,front desk,friendly,cleaning staff,1.0
friendliness,staff,friendly,concierge,0.5313
friendly,concierge,friendly,people,0.5
friendly,people,friendly,concierge,0.5
friendly,owner,friendly,desk staff,0.5152
friendly,desk staff,friendly,reception staff,1.0
friendly,reception staff,friendly,desk staff,1.0
friendly,doorman,friendly,personnel,0.5304
friendly,personnel,friendly,doorman,0.5304
friendly,doorman,friendly,reception staff,1.0
friendly,reception staff,friendly,doorman,1.0
friendly,employee,friendly,front desk,1.0
friendly,employee,friendly,housekeeping staff,0.5333
friendly,front desk,friendly,stuff,0.5484
friendly,front desk staff,friendly,staff,1.0
friendly,staff,friendly,front desk staff,1.0
friendly,hotel,excellent,hotel,1.0
excellent,hotel,friendly,hotel,1.0
friendly,hotel,pleasant,place,0.5028
pleasant,place,friendly,hotel,0.5028
friendly,hotel staff,friendly,staff,1.0
friendly,staff,friendly,hotel staff,1.0
friendly,front desk staff,friendly,hotel staff,1.0
friendly,housekeeping staff,friendly,cleaning staff,1.0
friendly,cleaning staff,friendly,housekeeping staff,1.0
friendly,front desk,friendly,housekeeping staff,0.5484
friendly,lady,friendly,guy,0.5152
friendly,guy,friendly,lady,0.5152
friendly,lady,friendly,front desk,0.5333
friendly,front desk,friendly,lady,0.5333
friendly,location,exceptional,location,0.52
exceptional,location,friendly,location,0.52
friendly,location,outstanding,location,1.0
outstanding,location,friendly,location,1.0
friendly,location,happy,location,1.0
happy,location,friendly,location,1.0
friendly,manager,friendly,desk staff,0.5484
friendly,desk staff,friendly,manager,0.5484
friendly,manager,friendly,reception staff,0.5206
friendly,owner,helpful,hotel staff,1.0
helpful,hotel staff,friendly,owner,1.0
friendly,people,friendly,hotel staff,1.0
friendly,hotel staff,friendly,people,1.0
friendly,people,friendliness,staff,1.0
friendliness,staff,friendly,people,1.0
friendly,concierge,friendly,people,1.0
friendly,personnel,friendly,reception staff,1.0
friendly,reception staff,friendly,personnel,1.0
friendly,personnel,friendly,doorman,1.0
friendly,reception,competent,staff,0.5517
friendly,reception staff,friendly,personnel,1.0
friendly,personnel,friendly,reception staff,1.0
friendly,reception staff,friendly,desk staff,1.0
friendly,desk staff,friendly,reception staff,1.0
friendly,receptionist,friendly,stuff,0.5312
friendly,service,top notch,service,0.5152
top notch,service,friendly,service,0.5152
friendly,service,exceptional,service,1.0
exceptional,service,friendly,service,1.0
friendly,service,impeccable,service,1.0
impeccable,service,friendly,service,1.0
friendly,staff,friendly,hotel staff,1.0
friendly,hotel staff,friendly,staff,1.0
friendly,staff,friendly,front desk staff,1.0
friendly,front desk staff,friendly,staff,1.0
friendly,staff member,helpful,employee,1.0
helpful,employee,friendly,staff member,1.0
friendly,front desk,friendly,stuff,0.5152
friendly,stuff,friendly,guy,0.5049
friendly,guy,friendly,stuff,0.5049
welcome,staff,friendly,valet,0.5152
friendly helpful,staff,friendly,staff member,1.0
friendly,staff member,friendly helpful,staff,1.0
friendly helpful,staff,great friendly,staff,1.0
great friendly,staff,friendly helpful,staff,1.0
full of,homeless people,lot of,homeless,1.0
lot of,homeless,full of,homeless people,1.0
fun,atmosphere,good,atmosphere,1.0
good,atmosphere,fun,atmosphere,1.0
fun,hotel,pleasant,hotel,0.5484
funny,smell,odd,smell,1.0
odd,smell,funny,smell,1.0
furnished,room,quite,room,1.0
good,room size,good,accommodation,0.5312
good,cleanliness,good,accommodation,0.501
good,amenity,good,bar,0.5152
good,amenity,great,amenity,1.0
great,amenity,good,amenity,1.0
good,atmosphere,fun,atmosphere,0.5
fun,atmosphere,good,atmosphere,0.5
good,atmosphere,relaxed,atmosphere,0.5172
relaxed,atmosphere,good,atmosphere,0.5172
good,bed,good,stay,0.5263
good,breakfast,delicious,breakfast,1.0
delicious,breakfast,good,breakfast,1.0
good,breakfast buffet,nice,continental breakfast,0.5333
nice,continental breakfast,good,breakfast buffet,0.5333
good,central location,nice,location,1.0
nice,location,good,central location,1.0
good,concierge,good,rate,0.5484
good,rate,good,concierge,0.5484
good,continental breakfast,good,selection,0.5255
good,deal,good,choice,0.5455
good,choice,good,deal,0.5455
good,dining,good,concierge,0.5152
good,drink,nice,drink,1.0
nice,drink,good,drink,1.0
good,eat,great,quality,0.5312
good,everything,good,job,0.5063
good,experience,good,overall experience,1.0
good,overall experience,good,experience,1.0
good,experience,good,stay,0.5475
good,stay,good,experience,0.5475
great,stay,good,experience,0.5484
good,hostel,great,hostel,1.0
great,hostel,good,hostel,1.0
good,hotel,great,hotel,1.0
great,hotel,good,hotel,1.0
fun,hotel,good,hotel,0.5217
good,hotel,excellent,hotel,1.0
excellent,hotel,good,hotel,1.0
good,restaurant,good,hotel experience,1.0
good,dining,good,hotel experience,1.0
good,hotel staff,great,front desk staff,1.0
great,front desk staff,good,hotel staff,1.0
good,housekeeping,good,service,0.5333
good,housekeeping,great,housekeeping,1.0
great,housekeeping,good,housekeeping,1.0
good,job,good,time,0.5312
good,time,good,job,0.5312
good,lobby,great,lobby,1.0
great,lobby,good,lobby,1.0
pleasant,hotel,good,lobby,0.5517
good,location near union square,good,hotel location,1.0
good,hotel location,good,location near union square,1.0
good,meal,great,meal,1.0
great,meal,good,meal,1.0
excellent,amenity,good,meal,0.5161
good,location,good,motel,0.5185
good,motel,good,spot,0.5417
good,spot,good,motel,0.5417
good,motel,safe,place,0.5665
good,night sleep,good,sleep,1.0
good,sleep,good,night sleep,1.0
good,overall experience,good,experience,1.0
good,experience,good,overall experience,1.0
good,dinner,good,overall experience,0.5152
good,overall experience,not good,experience,0.5161
not good,experience,good,overall experience,0.5161
good,parking,nice,parking,1.0
nice,parking,good,parking,1.0
good,parking,great,parking,1.0
great,parking,good,parking,1.0
good,place,good,facility,1.0
good,facility,good,place,1.0
good,place,good,atmosphere,1.0
good,atmosphere,good,place,1.0
great,security,good,place,0.5152
good,position,good,option,1.0
good,option,good,position,1.0
good,position,good,value for money,0.5263
good,price,great,value for price,1.0
great,value for price,good,price,1.0
good,public transportation,good,transportation,1.0
good,transportation,good,public transportation,1.0
good,restaurant,good,hotel experience,0.5152
good,restaurant,good,dining,0.5312
good,room service,great,room service,0.507
great,room service,good,room service,0.507
excellent,concierge,good,room service,0.5122
good,accommodation,good,room size,0.5333
good,service,great,service,0.5161
great,service,good,service,0.5161
terrific,staff,good,service,0.5161
good,shopping,good,dining,1.0
good,dining,good,shopping,1.0
good,shopping,cheap,rate,0.5152
good,shower,great,shower,1.0
great,shower,good,shower,1.0
nice,atmosphere,good,spot,0.5333
good,staff,good,stay,0.5172
good,stay,good,staff,0.5172
good,space,good,stay,0.52
great,facility,good,time,0.5152
good,transportation,good,public transportation,1.0
good,public transportation,good,transportation,1.0
good,value,good,value for price,1.0
good,value for price,good,value,1.0
good,view,terrible,view,0.5215
terrible,view,good,view,0.5215
good,view of city,great,view of city,1.0
great,view of city,good,view of city,1.0
good,view of city,nice,view of city,1.0
nice,view of city,good,view of city,1.0
good,wifi,great,wifi,1.0
great,wifi,good,wifi,1.0
good condition,hotel,dated,hotel,0.5333
dated,hotel,good condition,hotel,0.5333
good for,location,reasonable,location,1.0
reasonable,location,good for,location,1.0
good for,price,not bad,price,1.0
not bad,price,good for,price,1.0
good size,room,good size,bathroom,1.0
good size,bathroom,spacious,bathroom,1.0
spacious,bathroom,good size,bathroom,1.0
good size,room,nice size,room,1.0
nice size,room,good size,room,1.0
spacious,bathroom,good size,room,1.0
good sized,room,spacious,room,1.0
spacious,room,good sized,room,1.0
good sized,room,large comfortable,room,0.5152
large comfortable,room,good sized,room,0.5152
good value,hotel,affordable,hotel,0.5
affordable,hotel,good value,hotel,0.5
good value,hotel,reasonably price,hotel,1.0
reasonably price,hotel,good value,hotel,1.0
gorgeous,hotel,beautiful,hotel,1.0
beautiful,hotel,gorgeous,hotel,1.0
gorgeous,lobby,beautiful,lobby,1.0
beautiful,lobby,gorgeous,lobby,1.0
gorgeous,room,beautiful,room,1.0
beautiful,room,gorgeous,room,1.0
gorgeous,view,lovely,view,1.0
lovely,view,gorgeous,view,1.0
gorgeous,view,love,view,1.0
love,view,gorgeous,view,1.0
gorgeous,view,beautiful,view,1.0
beautiful,view,gorgeous,view,1.0
gracious,staff,courteous,staff,1.0
courteous,staff,gracious,staff,1.0
grand,hotel,impressive,lobby,0.5
